2025-07-10 15:42:45 | logger | INFO | get_logger:150 | Logger initialized for module: logger
2025-07-18 12:00:01 | DataProcessor | INFO | _recalculate_time_delta:213 | Time delta statistics - Min: -48.00 hrs, Max: 278.12 hrs, Mean: 3.22 hrs
2025-07-18 12:00:01 | DataProcessor | INFO | _process_datetime_columns:143 | Datetime processing completed
2025-07-18 12:00:02 | DataProcessor | INFO | _clean_text_columns:244 | Text cleaning completed
2025-07-18 12:00:04 | DataProcessor | INFO | _extract_features:297 | Feature extraction completed
2025-07-18 12:00:04 | DataProcessor | WARNING | _validate_processed_data:467 | Found 166 records with extreme time deltas (>168 hrs)
2025-07-18 12:00:04 | DataProcessor | INFO | _log_data_quality_metrics:491 | Column 'Meeting Subject' null rate: 0.01%
2025-07-18 12:00:04 | DataProcessor | INFO | _log_data_quality_metrics:491 | Column 'Email Subject' null rate: 2.69%
2025-07-18 12:00:04 | DataProcessor | INFO | _log_data_quality_metrics:491 | Column 'Meeting Time (BST/GMT)' null rate: 0.00%
2025-07-18 12:00:04 | DataProcessor | INFO | _log_data_quality_metrics:491 | Column 'Email Time (BST/GMT)' null rate: 0.00%
2025-07-18 12:00:04 | DataProcessor | INFO | _log_data_quality_metrics:496 | Unique meetings: 430 (2.82% of total)
2025-07-18 12:00:04 | DataProcessor | INFO | _log_data_quality_metrics:501 | Unique emails: 3898 (25.56% of total)
2025-07-18 12:00:04 | DataProcessor | INFO | process_data:58 | Data processing completed successfully. Final shape: (15253, 24)
2025-07-18 12:00:04 | data.processor | INFO | wrapper:276 | Function process_data executed in 2.586 seconds
2025-07-18 12:00:04 | __main__ | INFO | _load_data:126 | Data processing completed. Shape: (15253, 24)
2025-07-18 12:00:04 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-18 12:00:04 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-18 12:00:04 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-18 12:00:04 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-18 12:00:04 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-18 12:00:40 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-18 12:00:40 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-18 12:00:40 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-18 12:00:40 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-18 12:00:40 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-18 12:00:40 | ClientMappingReport | INFO | get_logger:150 | Logger initialized for module: ClientMappingReport
2025-07-18 12:00:40 | ClientMappingReport | INFO | __init__:34 | Initialized ClientMappingReport with 15253 records
2025-07-18 12:00:40 | ClientMappingReport | INFO | __init__:21 | Initializing Enhanced Client Mapping Report with attendee analysis
2025-07-18 12:00:40 | reports.base | INFO | get_logger:150 | Logger initialized for module: reports.base
2025-07-18 12:00:40 | reports.client_mapping | INFO | get_logger:150 | Logger initialized for module: reports.client_mapping
2025-07-18 12:00:40 | ClientMappingReport | INFO | generate_analysis:216 | Generating comprehensive client mapping analysis
2025-07-18 12:00:41 | reports.client_mapping | INFO | get_logger:150 | Logger initialized for module: reports.client_mapping
2025-07-18 12:00:41 | ClientMappingReport | INFO | _generate_attendee_analysis:121 | Generating attendee engagement analysis
2025-07-18 12:00:41 | ClientMappingReport | INFO | _generate_attendee_analysis:130 | Processing 543 unique meetings for attendee analysis
2025-07-18 12:00:46 | ClientMappingReport | INFO | _generate_attendee_analysis:203 | Attendee analysis complete: 121 total instances, 86.8% engagement rate
2025-07-18 12:00:46 | reports.client_mapping | INFO | wrapper:276 | Function _generate_attendee_analysis executed in 5.174 seconds
2025-07-18 12:00:46 | ClientMappingReport | INFO | generate_analysis:286 | Combined analysis complete - domains: 92, attendee instances: 121
2025-07-18 12:00:46 | reports.client_mapping | INFO | wrapper:276 | Function generate_analysis executed in 6.030 seconds
2025-07-18 12:00:46 | reports.client_mapping | INFO | get_logger:150 | Logger initialized for module: reports.client_mapping
2025-07-18 12:00:46 | ClientMappingReport | INFO | generate_analysis:216 | Generating comprehensive client mapping analysis
2025-07-18 12:00:47 | reports.client_mapping | INFO | get_logger:150 | Logger initialized for module: reports.client_mapping
2025-07-18 12:00:47 | ClientMappingReport | INFO | _generate_attendee_analysis:121 | Generating attendee engagement analysis
2025-07-18 12:00:47 | ClientMappingReport | INFO | _generate_attendee_analysis:130 | Processing 543 unique meetings for attendee analysis
2025-07-18 12:00:52 | ClientMappingReport | INFO | _generate_attendee_analysis:203 | Attendee analysis complete: 121 total instances, 86.8% engagement rate
2025-07-18 12:00:52 | reports.client_mapping | INFO | wrapper:276 | Function _generate_attendee_analysis executed in 4.947 seconds
2025-07-18 12:00:52 | ClientMappingReport | INFO | generate_analysis:286 | Combined analysis complete - domains: 92, attendee instances: 121
2025-07-18 12:00:52 | reports.client_mapping | INFO | wrapper:276 | Function generate_analysis executed in 5.733 seconds
2025-07-18 12:00:53 | ClientMappingReport | INFO | export_results:253 | Export prepared for clientmapping_report
2025-07-18 12:00:53 | ClientMappingReport | INFO | run_report:312 | Report execution completed successfully
2025-07-18 12:00:53 | reports.base | INFO | wrapper:276 | Function run_report executed in 12.949 seconds
2025-07-18 12:10:01 | logger | INFO | get_logger:150 | Logger initialized for module: logger
2025-07-18 12:10:01 | logger | INFO | <module>:293 | Logging system initialized successfully
2025-07-18 12:13:59 | logger | INFO | get_logger:150 | Logger initialized for module: logger
2025-07-18 12:13:59 | logger | INFO | <module>:293 | Logging system initialized successfully
2025-07-18 12:14:00 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-18 12:14:00 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-18 12:14:00 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-18 12:14:00 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-18 12:14:00 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-18 12:14:07 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-18 12:14:07 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-18 12:14:07 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-18 12:14:07 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-18 12:14:07 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-18 12:14:10 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-18 12:14:10 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-18 12:14:10 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-18 12:14:10 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-18 12:14:10 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-18 12:14:12 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-18 12:14:12 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-18 12:14:12 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-18 12:14:12 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-18 12:14:12 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-18 12:14:12 | __main__ | INFO | _load_data:97 | Starting data loading process
2025-07-18 12:14:12 | ExcelDataLoader | INFO | get_logger:150 | Logger initialized for module: ExcelDataLoader
2025-07-18 12:14:12 | ExcelDataLoader | INFO | __init__:25 | ExcelDataLoader initialized
2025-07-18 12:14:12 | data.loader | INFO | get_logger:150 | Logger initialized for module: data.loader
2025-07-18 12:14:12 | ExcelDataLoader | INFO | load_from_file:52 | Loading Excel file: assets\excel\MAILBOX ANALYTICS REPORT - Katie Waugh final.xlsx
2025-07-18 12:14:14 | ExcelDataLoader | INFO | _find_header_row:214 | Found header row at index 5 with 100.0% match
2025-07-18 12:14:14 | ExcelDataLoader | INFO | load_from_file:56 | Found headers at row: 5
2025-07-18 12:14:17 | ExcelDataLoader | INFO | load_from_file:61 | Successfully loaded Excel file with shape: (15253, 11)
2025-07-18 12:14:17 | ExcelDataLoader | INFO | _check_required_columns:341 | Found column mappings: ['Meeting Subject -> Meeting Subject', 'Organizer -> Organizer', 'Attendees -> Attendees', 'Email Subject -> Meeting Subject', 'Mail Sender -> Mail Sender', 'Mail Receiver -> Mail Sender', 'Email Body Content -> Email Body Content', 'Direction -> Direction', 'Email Time (BST/GMT) -> Email Time (BST/GMT)', 'Meeting Time (BST/GMT) -> Email Time (BST/GMT)', 'Time Delta (hrs) -> Time Delta (hrs)']
2025-07-18 12:14:17 | ExcelDataLoader | WARNING | _check_data_quality:377 | Found 1746 duplicate records
2025-07-18 12:14:17 | ExcelDataLoader | WARNING | _validate_email_format:409 | Found 15253 invalid email formats in column 'Mail Sender' (100.00%)
2025-07-18 12:14:17 | ExcelDataLoader | WARNING | _validate_email_format:409 | Found 15249 invalid email formats in column 'Mail Receiver' (100.00%)
2025-07-18 12:14:17 | ExcelDataLoader | INFO | _validate_data:172 | Data validation passed for assets\excel\MAILBOX ANALYTICS REPORT - Katie Waugh final.xlsx
2025-07-18 12:14:17 | data.loader | INFO | wrapper:276 | Function load_from_file executed in 4.793 seconds
2025-07-18 12:14:17 | __main__ | INFO | _load_data:116 | Data loaded from file: assets\excel\MAILBOX ANALYTICS REPORT - Katie Waugh final.xlsx
2025-07-18 12:14:17 | DataProcessor | INFO | get_logger:150 | Logger initialized for module: DataProcessor
2025-07-18 12:14:17 | DataProcessor | INFO | __init__:24 | DataProcessor initialized
2025-07-18 12:14:17 | data.processor | INFO | get_logger:150 | Logger initialized for module: data.processor
2025-07-18 12:14:17 | DataProcessor | INFO | _clean_column_names:99 | Column name cleaning completed. Renamed 11 columns
2025-07-18 12:14:17 | DataProcessor | INFO | _parse_datetime_column:168 | Successfully parsed Email Time (BST/GMT) with format %Y-%m-%d %H:%M:%S (100.00% success)
2025-07-18 12:14:17 | DataProcessor | INFO | _parse_datetime_column:168 | Successfully parsed Meeting Time (BST/GMT) with format %Y-%m-%d %H:%M:%S (100.00% success)
2025-07-18 12:14:17 | DataProcessor | INFO | _recalculate_time_delta:213 | Time delta statistics - Min: -48.00 hrs, Max: 278.12 hrs, Mean: 3.22 hrs
2025-07-18 12:14:17 | DataProcessor | INFO | _process_datetime_columns:143 | Datetime processing completed
2025-07-18 12:14:17 | DataProcessor | INFO | _clean_text_columns:244 | Text cleaning completed
2025-07-18 12:14:20 | DataProcessor | INFO | _extract_features:297 | Feature extraction completed
2025-07-18 12:14:20 | DataProcessor | WARNING | _validate_processed_data:467 | Found 166 records with extreme time deltas (>168 hrs)
2025-07-18 12:14:20 | DataProcessor | INFO | _log_data_quality_metrics:491 | Column 'Meeting Subject' null rate: 0.01%
2025-07-18 12:14:20 | DataProcessor | INFO | _log_data_quality_metrics:491 | Column 'Email Subject' null rate: 2.69%
2025-07-18 12:14:20 | DataProcessor | INFO | _log_data_quality_metrics:491 | Column 'Meeting Time (BST/GMT)' null rate: 0.00%
2025-07-18 12:14:20 | DataProcessor | INFO | _log_data_quality_metrics:491 | Column 'Email Time (BST/GMT)' null rate: 0.00%
2025-07-18 12:14:20 | DataProcessor | INFO | _log_data_quality_metrics:496 | Unique meetings: 430 (2.82% of total)
2025-07-18 12:14:20 | DataProcessor | INFO | _log_data_quality_metrics:501 | Unique emails: 3898 (25.56% of total)
2025-07-18 12:14:20 | DataProcessor | INFO | process_data:58 | Data processing completed successfully. Final shape: (15253, 24)
2025-07-18 12:14:20 | data.processor | INFO | wrapper:276 | Function process_data executed in 2.610 seconds
2025-07-18 12:14:20 | __main__ | INFO | _load_data:126 | Data processing completed. Shape: (15253, 24)
2025-07-18 12:14:20 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-18 12:14:20 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-18 12:14:20 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-18 12:14:20 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-18 12:14:20 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-18 12:14:24 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-18 12:14:24 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-18 12:14:24 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-18 12:14:24 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-18 12:14:24 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-18 12:14:24 | ContentQualityReport | INFO | get_logger:150 | Logger initialized for module: ContentQualityReport
2025-07-18 12:14:24 | ContentQualityReport | INFO | __init__:34 | Initialized ContentQualityReport with 15253 records
2025-07-18 12:14:24 | ContentQualityReport | INFO | __init__:31 | Initializing Enhanced Content Quality Report with keyword focus
2025-07-18 12:14:24 | reports.base | INFO | get_logger:150 | Logger initialized for module: reports.base
2025-07-18 12:14:24 | reports.content_quality | INFO | get_logger:150 | Logger initialized for module: reports.content_quality
2025-07-18 12:14:24 | ContentQualityReport | INFO | generate_analysis:51 | Generating enhanced keyword-focused content analysis
2025-07-18 12:14:24 | ContentQualityReport | INFO | _calculate_enhanced_substance_scores:101 | Calculating enhanced substance scores with detailed keyword tracking
2025-07-18 12:14:28 | ContentQualityReport | INFO | _calculate_enhanced_substance_scores:158 | Enhanced substance scores calculated for 15253 emails
2025-07-18 12:14:28 | ContentQualityReport | INFO | _generate_comprehensive_keyword_analysis:333 | Generating comprehensive keyword analysis
2025-07-18 12:14:31 | ContentQualityReport | INFO | _generate_comprehensive_keyword_analysis:384 | Comprehensive keyword analysis completed
2025-07-18 12:14:31 | ContentQualityReport | INFO | _analyze_keyword_cooccurrence:466 | Analyzing keyword co-occurrence patterns
2025-07-18 12:15:16 | ContentQualityReport | INFO | generate_analysis:88 | Enhanced keyword analysis completed: 15253 emails, 42 unique keywords
2025-07-18 12:15:16 | reports.content_quality | INFO | wrapper:276 | Function generate_analysis executed in 51.949 seconds
2025-07-18 12:15:16 | ContentQualityReport | INFO | render_report:810 | Rendering enhanced keyword-focused content quality report
2025-07-18 12:15:16 | reports.content_quality | INFO | get_logger:150 | Logger initialized for module: reports.content_quality
